Category,tag,id_name,class_name,all_attributes,text_content,text_content_length,text_content_num_words,text_content_num_digits,text_content_price_format,text_content_difficulty,parent_tag,num_children,num_siblings,position_in_siblings,child_tags,sibling_tags,dom_distance_from_root,has_href,href_domain,is_image,image_src,Selector
other,9,0,0,3,8.5,17,2,0,0,-6.694999999999993,8,1,0,0,1,0,21,0,0,0,0,19
other,3,0,0,0,8.5,17,2,0,0,-6.694999999999993,9,1,0,0,1,0,22,0,0,0,0,19
other,0,0,0,1,8.5,17,2,0,0,-6.694999999999993,3,1,0,0,1,0,23,1,0,0,0,19
other,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,19
other,36,0,0,1,7.5,15,2,0,0,-6.694999999999993,40,1,6,4,1,1,15,0,0,0,0,19
other,34,0,0,8,7.5,15,2,0,0,-6.694999999999993,36,1,0,0,1,0,16,0,0,0,0,19
other,35,0,0,0,7.5,15,2,0,0,-6.694999999999993,34,1,0,0,1,0,17,0,0,0,0,19
other,40,0,0,1,7.5,15,2,0,0,-6.694999999999993,35,1,0,0,1,0,18,0,0,0,0,19
other,36,0,0,1,7.5,15,2,0,0,-6.694999999999993,40,1,0,0,1,0,19,0,0,0,0,19
other,8,0,0,1,7.5,15,2,0,0,-6.694999999999993,36,1,0,0,1,0,20,0,0,0,0,19
other,3,0,0,0,7.5,15,2,0,0,-6.694999999999993,8,2,0,0,1,0,21,0,0,0,0,19
other,9,0,0,2,7.5,15,2,0,0,-6.694999999999993,3,0,1,0,0,1,22,0,0,0,0,19
other,9,0,0,3,0,0,0,0,0,0,3,1,1,1,1,1,22,0,0,0,0,19
other,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,23,0,0,0,0,19
other,36,0,0,1,2.0,2,1,0,0,121.22000000000003,40,1,6,5,1,1,15,0,0,0,0,19
other,34,0,0,8,2.0,2,1,0,0,121.22000000000003,36,1,0,0,1,0,16,0,0,0,0,19
other,35,0,0,0,2.0,2,1,0,0,121.22000000000003,34,1,0,0,1,0,17,0,0,0,0,19
