Category,tag,id_name,class_name,all_attributes,text_content,text_content_length,text_content_num_words,text_content_num_digits,text_content_price_format,text_content_difficulty,parent_tag,num_children,num_siblings,position_in_siblings,child_tags,sibling_tags,dom_distance_from_root,has_href,href_domain,is_image,image_src,Selector
2237,1,0,7852,1,0,0,0,0,0,0,4,1,2,0,1,2,7,0,0,0,0,0
2237,99,0,4298,1,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0
2237,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,7323,0
2237,99,0,0,0,0,0,0,0,0,0,1,0,10,10,0,2,5,0,0,0,0,0
2237,99,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,7,0,0,0,0,0
2237,1,0,8048,1,7165,69,3,0,0,34.59000000000003,26,3,1,1,1,1,3,0,0,0,0,0
2237,1,115,4854,3,3830,1000,56,50,0,-28.072815315315268,4,3,2,2,3,2,7,0,0,0,0,0
2237,9,0,0,0,6197,8,1,0,0,36.62000000000003,1,1,2,0,1,1,4,0,0,0,0,0
2237,7,6829,0,2,4947,44,7,0,0,17.44500000000002,1,0,2,0,0,2,8,0,0,0,0,0
2237,4,0,4331,3,6197,8,1,0,0,36.62000000000003,9,1,0,0,1,0,5,1,0,0,0,0
2237,99,0,9049,1,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0
2237,1,0,0,1,5227,4,1,0,0,121.22000000000003,1,1,2,2,1,2,8,0,0,0,0,0
2237,9,0,0,0,3795,7,1,0,0,36.62000000000003,1,1,2,1,1,1,4,0,0,0,0,0
2237,6,0,0,0,5227,4,1,0,0,121.22000000000003,1,0,0,0,0,0,9,0,0,0,0,0
2237,4,0,4331,3,3795,7,1,0,0,36.62000000000003,9,1,0,0,1,0,5,1,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2237,99,0,6719,1,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0
2237,1,0,6160,1,14,950,45,33,0,-46.75110215053763,1,1,30,26,1,2,4,0,0,0,0,0
2237,9,0,0,0,5586,5,1,0,0,36.62000000000003,1,1,2,2,1,1,4,0,0,0,0,0
2237,1,0,5075,2,14,950,45,33,0,-46.75110215053763,1,1,0,0,1,0,5,0,0,0,0,0
2237,4,0,4331,3,5586,5,1,0,0,36.62000000000003,9,1,0,0,1,0,5,1,0,0,0,0
2237,4,0,0,2,14,950,45,33,0,-46.75110215053763,1,3,0,0,2,0,6,1,0,0,0,0
2237,99,0,6902,1,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0
2237,1,0,7852,1,0,0,0,0,0,0,4,1,2,0,1,2,7,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2237,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,4329,0
2237,1,8701,3466,5,0,0,0,0,0,0,33,0,9,5,0,3,2,0,0,0,0,0
2237,99,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,7,0,0,0,0,0
2237,1,0,545,2,4155,883,55,4,0,-4.378882113821106,33,3,9,6,2,3,2,0,0,0,0,0
2237,1,3910,4854,3,14,950,45,33,0,-46.75110215053763,4,3,2,2,3,2,7,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2237,7,9231,0,2,3749,44,9,0,0,42.61571428571432,1,0,2,0,0,2,8,0,0,0,0,0
2237,27,0,0,0,7361,800,52,4,0,-11.093333333333334,1,2,2,1,2,1,3,0,0,0,0,0
2237,2,0,5376,2,0,0,0,0,0,0,27,1,1,0,1,1,4,0,0,0,0,0
2237,1,0,0,1,5227,4,1,0,0,121.22000000000003,1,1,2,2,1,2,8,0,0,0,0,0
2237,99,0,1815,1,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0
2237,6,0,0,0,5227,4,1,0,0,121.22000000000003,1,0,0,0,0,0,9,0,0,0,0,0
2237,1,0,9609,1,7361,800,52,4,0,-11.093333333333334,27,7,1,1,5,1,4,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2237,6,0,9170,1,6513,12,2,0,0,35.60500000000002,1,0,6,0,0,4,5,0,0,0,0,0
2237,1,0,6160,1,7883,913,33,45,0,-62.967363636363615,1,1,30,28,1,2,4,0,0,0,0,0
2237,99,0,0,0,0,0,0,0,0,0,1,0,6,1,0,5,5,0,0,0,0,0
2237,1,0,5075,2,7883,913,33,45,0,-62.967363636363615,1,1,0,0,1,0,5,0,0,0,0,0
2237,99,0,0,0,0,0,0,0,0,0,1,0,6,2,0,5,5,0,0,0,0,0
2237,4,0,0,2,7883,913,33,45,0,-62.967363636363615,1,3,0,0,2,0,6,1,0,0,0,0
2237,99,0,0,0,0,0,0,0,0,0,1,0,6,3,0,5,5,0,0,0,0,0
2237,1,0,7852,1,0,0,0,0,0,0,4,1,2,0,1,2,7,0,0,0,0,0
2237,19,0,0,2,0,0,0,0,0,0,1,2,6,4,2,4,5,0,0,0,0,0
2237,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,3657,0
2237,99,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,7,0,0,0,0,0
2237,1,8426,4971,3,2992,98,16,0,0,47.83250000000001,33,2,9,1,2,3,2,0,0,0,0,0
2237,3,0,0,0,0,0,0,0,0,0,19,0,1,1,0,1,6,0,0,0,0,0
2237,1,3153,4854,3,7883,913,33,45,0,-62.967363636363615,4,3,2,2,3,2,7,0,0,0,0,0
2237,1,0,2328,2,0,0,0,0,0,0,1,1,6,5,1,4,5,0,0,0,0,0
2237,7,4192,0,2,7383,27,3,8,0,119.19000000000003,1,0,2,0,0,2,8,0,0,0,0,0
2237,5,0,4299,4,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,9799,0
2237,1,0,0,1,5227,4,1,0,0,121.22000000000003,1,1,2,2,1,2,8,0,0,0,0,0
2237,1,3826,326,3,2401,13,3,0,0,90.99000000000004,1,1,2,2,1,1,3,0,0,0,0,0
2237,6,0,0,0,5227,4,1,0,0,121.22000000000003,1,0,0,0,0,0,9,0,0,0,0,0
2237,10,0,2546,1,3602,79,14,0,0,53.639285714285734,1,0,1,0,0,1,3,0,0,0,0,0
2237,19,0,8005,1,2401,13,3,0,0,90.99000000000004,1,4,0,0,3,0,4,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2237,2,0,5062,3,0,0,0,0,0,0,19,1,3,0,1,2,5,0,0,0,0,0
2237,1,0,6160,1,1040,943,38,29,0,-74.14025641025637,1,1,30,30,1,2,4,0,0,0,0,0
2237,5,0,1755,3,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,1,9797,0
2237,1,0,5075,2,1040,943,38,29,0,-74.14025641025637,1,1,0,0,1,0,5,0,0,0,0,0
2237,99,0,0,0,0,0,0,0,0,0,19,0,3,1,0,3,5,0,0,0,0,0
2237,4,0,0,2,1040,943,38,29,0,-74.14025641025637,1,3,0,0,2,0,6,1,0,0,0,0
2237,6,0,4543,1,2401,13,3,0,0,90.99000000000004,19,1,3,2,1,2,5,0,0,0,0,0
2237,1,0,7852,1,0,0,0,0,0,0,4,1,2,0,1,2,7,0,0,0,0,0
2237,99,0,0,0,2401,13,3,0,0,90.99000000000004,6,0,0,0,0,0,6,0,0,0,0,0
2237,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,4422,0
2237,99,0,0,0,0,0,0,0,0,0,19,0,3,3,0,3,5,0,0,0,0,0
2237,99,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,7,0,0,0,0,0
2237,1,0,545,2,4584,19658,640,519,0,-45.65863577903946,33,4,9,7,1,3,2,0,0,0,0,0
2237,1,2692,4854,3,1040,943,38,29,0,-74.14025641025637,4,3,2,2,3,2,7,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2237,7,6176,0,2,5340,44,6,2,0,15.640000000000015,1,0,2,0,0,2,8,0,0,0,0,0
2237,1,0,8924,1,4584,19658,640,519,0,-45.65863577903946,1,31,3,1,2,1,3,0,0,0,0,0
2237,1,0,0,1,5227,4,1,0,0,121.22000000000003,1,1,2,2,1,2,8,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2237,6,0,0,0,5227,4,1,0,0,121.22000000000003,1,0,0,0,0,0,9,0,0,0,0,0
2237,1,0,6160,1,6894,991,44,52,0,-15.365833333333313,1,1,30,2,1,2,4,0,0,0,0,0
2237,1,0,0,0,0,0,0,0,0,0,1,1,3,2,1,1,3,0,0,0,0,0
2237,1,0,5075,2,6894,991,44,52,0,-15.365833333333313,1,1,0,0,1,0,5,0,0,0,0,0
2237,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0
2237,4,0,0,2,6894,991,44,52,0,-15.365833333333313,1,3,0,0,2,0,6,1,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2237,1,0,7852,1,0,0,0,0,0,0,4,1,2,0,1,2,7,0,0,0,0,0
2237,1,6943,0,1,3151,10,1,0,0,36.62000000000003,33,2,9,9,2,3,2,0,0,0,0,0
2237,99,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,7,0,0,0,0,0
2237,3,1467,0,1,3151,10,1,0,0,36.62000000000003,1,0,1,0,0,1,3,0,0,0,0,0
2237,1,5946,4854,3,6894,991,44,52,0,-15.365833333333313,4,3,2,2,3,2,7,0,0,0,0,0
2237,1,5848,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,0,0,0,0,0
2237,1,0,0,1,1533,6,2,2,0,120.20500000000001,1,1,2,2,1,2,8,0,0,0,0,0
2237,6,0,0,1,1533,6,2,2,0,120.20500000000001,1,0,0,0,0,0,9,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2237,1,0,6160,1,5465,940,36,31,0,-55.42399999999995,1,1,30,4,1,2,4,0,0,0,0,0
2237,1,0,5075,2,5465,940,36,31,0,-55.42399999999995,1,1,0,0,1,0,5,0,0,0,0,0
2237,4,0,0,2,5465,940,36,31,0,-55.42399999999995,1,3,0,0,2,0,6,1,0,0,0,0
2237,1,0,7852,1,0,0,0,0,0,0,4,1,2,0,1,2,7,0,0,0,0,0
2237,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,6657,0
2237,34,0,0,1,3218,25349,1029,635,0,-18.788258373205736,0,2,0,0,2,0,0,0,0,0,0,0
2237,99,0,0,0,8196,12,2,0,0,35.60500000000002,99,0,15,0,0,3,2,0,0,0,0,0
2237,99,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,7,0,0,0,0,0
2237,1,4892,4854,3,5465,940,36,31,0,-55.42399999999995,4,4,2,2,3,2,7,0,0,0,0,0
2237,7,5513,0,2,1334,23,4,0,0,75.87500000000001,1,0,3,0,0,2,8,0,0,0,0,0
2237,1,1553,0,2,0,0,0,0,0,0,1,0,3,1,0,3,8,0,0,0,0,0
2237,1,0,0,1,1533,6,2,2,0,120.20500000000001,1,1,3,3,1,3,8,0,0,0,0,0
2237,6,0,0,1,1533,6,2,2,0,120.20500000000001,1,0,0,0,0,0,9,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2237,1,0,6160,1,1853,972,40,31,0,-76.18993103448273,1,1,30,6,1,2,4,0,0,0,0,0
2237,1,0,5075,2,1853,972,40,31,0,-76.18993103448273,1,1,0,0,1,0,5,0,0,0,0,0
2237,4,0,0,2,1853,972,40,31,0,-76.18993103448273,1,3,0,0,2,0,6,1,0,0,0,0
2237,1,0,7852,1,0,0,0,0,0,0,4,1,2,0,1,2,7,0,0,0,0,0
2237,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,5799,0
2237,99,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,7,0,0,0,0,0
2237,1,3418,4854,3,1853,972,40,31,0,-76.18993103448273,4,3,2,2,3,2,7,0,0,0,0,0
2237,7,5192,0,2,4577,39,6,0,0,-38.954999999999984,1,0,2,0,0,2,8,0,0,0,0,0
2237,1,0,0,1,6041,6,2,2,0,120.20500000000001,1,1,2,2,1,2,8,0,0,0,0,0
2237,6,0,0,1,6041,6,2,2,0,120.20500000000001,1,0,0,0,0,0,9,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2237,1,0,6160,1,3001,940,36,31,0,-41.88799999999995,1,1,30,8,1,2,4,0,0,0,0,0
2237,1,0,5075,2,3001,940,36,31,0,-41.88799999999995,1,1,0,0,1,0,5,0,0,0,0,0
2237,4,0,0,2,3001,940,36,31,0,-41.88799999999995,1,3,0,0,2,0,6,1,0,0,0,0
2237,1,0,7852,1,0,0,0,0,0,0,4,1,2,0,1,2,7,0,0,0,0,0
2237,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,3235,0
2237,99,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,7,0,0,0,0,0
2237,1,1225,4854,3,3001,940,36,31,0,-41.88799999999995,4,4,2,2,3,2,7,0,0,0,0,0
2237,7,9016,0,2,5975,23,4,0,0,118.17500000000001,1,0,3,0,0,2,8,0,0,0,0,0
2237,1,2502,0,2,0,0,0,0,0,0,1,0,3,1,0,3,8,0,0,0,0,0
2237,1,0,0,1,6041,6,2,2,0,120.20500000000001,1,1,3,3,1,3,8,0,0,0,0,0
2237,6,0,0,1,6041,6,2,2,0,120.20500000000001,1,0,0,0,0,0,9,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2237,1,0,6160,1,7303,986,42,35,0,-46.39999999999995,1,1,30,10,1,2,4,0,0,0,0,0
2237,1,0,5075,2,7303,986,42,35,0,-46.39999999999995,1,1,0,0,1,0,5,0,0,0,0,0
2237,4,0,0,2,7303,986,42,35,0,-46.39999999999995,1,3,0,0,2,0,6,1,0,0,0,0
2237,1,0,7852,1,0,0,0,0,0,0,4,1,2,0,1,2,7,0,0,0,0,0
2237,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,5462,0
2237,99,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,7,0,0,0,0,0
2237,1,5320,4854,3,7303,986,42,35,0,-46.39999999999995,4,3,2,2,3,2,7,0,0,0,0,0
2237,7,3764,0,2,3133,44,7,2,0,45.64500000000001,1,0,2,0,0,2,8,0,0,0,0,0
2237,1,0,0,1,6041,6,2,2,0,120.20500000000001,1,1,2,2,1,2,8,0,0,0,0,0
2237,6,0,0,1,6041,6,2,2,0,120.20500000000001,1,0,0,0,0,0,9,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2237,1,0,6160,1,2227,959,38,32,0,-65.576,1,1,30,12,1,2,4,0,0,0,0,0
2237,1,0,5075,2,2227,959,38,32,0,-65.576,1,1,0,0,1,0,5,0,0,0,0,0
2237,4,0,0,2,2227,959,38,32,0,-65.576,1,3,0,0,2,0,6,1,0,0,0,0
2237,1,0,7852,1,0,0,0,0,0,0,4,1,2,0,1,2,7,0,0,0,0,0
2237,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,8178,0
2237,99,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,7,0,0,0,0,0
2237,1,9691,4854,3,2227,959,38,32,0,-65.576,4,3,2,2,3,2,7,0,0,0,0,0
2237,7,6942,0,2,6503,32,5,0,0,33.57500000000002,1,0,2,0,0,2,8,0,0,0,0,0
2237,1,0,0,1,4631,7,2,3,0,120.20500000000001,1,1,2,2,1,2,8,0,0,0,0,0
2237,6,0,0,1,4631,7,2,3,0,120.20500000000001,1,0,0,0,0,0,9,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2237,1,0,6160,1,3437,1117,62,31,0,-18.915833333333296,1,1,30,14,1,2,4,0,0,0,0,0
2237,1,0,5075,2,3437,1117,62,31,0,-18.915833333333296,1,1,0,0,1,0,5,0,0,0,0,0
2237,4,0,0,2,3437,1117,62,31,0,-18.915833333333296,1,3,0,0,2,0,6,1,0,0,0,0
2237,1,0,7852,1,0,0,0,0,0,0,4,1,2,0,1,2,7,0,0,0,0,0
2237,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,2156,0
2237,99,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,7,0,0,0,0,0
2237,1,5281,4854,3,3437,1117,62,31,0,-18.915833333333296,4,3,2,2,3,2,7,0,0,0,0,0
2237,7,3579,0,2,4430,44,9,0,0,54.70142857142861,1,0,2,0,0,2,8,0,0,0,0,0
2237,1,0,0,1,4951,6,2,2,0,120.20500000000001,1,1,2,2,1,2,8,0,0,0,0,0
2237,6,0,0,1,4951,6,2,2,0,120.20500000000001,1,0,0,0,0,0,9,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2237,1,0,6160,1,8088,1021,43,32,0,-63.319999999999965,1,1,30,16,1,2,4,0,0,0,0,0
2237,33,0,8224,2,7694,22877,835,525,0,-33.773153298475876,34,10,1,1,3,1,1,0,0,0,0,0
2237,1,0,5075,2,8088,1021,43,32,0,-63.319999999999965,1,1,0,0,1,0,5,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2237,4,0,0,2,8088,1021,43,32,0,-63.319999999999965,1,3,0,0,2,0,6,1,0,0,0,0
2237,1,0,7852,1,0,0,0,0,0,0,4,1,2,0,1,2,7,0,0,0,0,0
2237,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,7770,0
