Category,tag,id_name,class_name,all_attributes,text_content,text_content_length,text_content_num_words,text_content_num_digits,text_content_price_format,text_content_difficulty,parent_tag,num_children,num_siblings,position_in_siblings,child_tags,sibling_tags,dom_distance_from_root,has_href,href_domain,is_image,image_src,Selector
other,22,0,1,1,8.0,16,2,0,0,35.60500000000002,40,1,101,0,1,1,7,0,0,0,0,51
other,0,0,0,1,8.0,16,2,0,0,35.60500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,19.0,19,1,0,0,-217.17999999999998,40,1,101,1,1,1,7,0,0,0,0,51
other,0,0,0,1,19.0,19,1,0,0,-217.17999999999998,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,7.333333333333333,22,3,0,0,-21.809999999999945,40,1,101,2,1,1,7,0,0,0,0,51
other,0,0,0,1,7.333333333333333,22,3,0,0,-21.809999999999945,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,7.8,39,5,0,0,32.56000000000003,40,1,101,3,1,1,7,0,0,0,0,51
other,0,0,0,1,7.8,39,5,0,0,32.56000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,10.0,10,1,0,0,-47.97999999999996,40,1,101,4,1,1,7,0,0,0,0,51
other,0,0,0,1,10.0,10,1,0,0,-47.97999999999996,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,2,17.0,17,1,0,0,-132.57999999999996,40,1,101,5,1,1,7,0,0,0,0,51
other,0,0,0,1,17.0,17,1,0,0,-132.57999999999996,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,8.0,8,1,0,0,121.22000000000003,40,1,101,6,1,1,7,0,0,0,0,51
other,0,0,0,1,8.0,8,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,7.0,14,2,0,0,120.20500000000001,40,1,101,7,1,1,7,0,0,0,0,51
other,0,0,0,1,7.0,14,2,0,0,120.20500000000001,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,8.0,32,4,0,0,97.025,40,1,101,8,1,1,7,0,0,0,0,51
other,0,0,0,1,8.0,32,4,0,0,97.025,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,8.0,16,2,0,0,77.90500000000002,40,1,101,9,1,1,7,0,0,0,0,51
other,0,0,0,1,8.0,16,2,0,0,77.90500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,11.0,11,1,0,0,-47.97999999999996,40,1,101,10,1,1,7,0,0,0,0,51
other,0,0,0,1,11.0,11,1,0,0,-47.97999999999996,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,9.0,9,1,0,0,-47.97999999999996,40,1,101,11,1,1,7,0,0,0,0,51
other,0,0,0,1,9.0,9,1,0,0,-47.97999999999996,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,7.0,7,1,0,0,36.62000000000003,40,1,101,12,1,1,7,0,0,0,0,51
other,0,0,0,1,7.0,7,1,0,0,36.62000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,2.0,2,1,0,0,36.62000000000003,40,1,101,13,1,1,7,0,0,0,0,51
other,0,0,0,1,2.0,2,1,0,0,36.62000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,8.0,8,1,0,0,36.62000000000003,40,1,101,14,1,1,7,0,0,0,0,51
other,0,0,0,1,8.0,8,1,0,0,36.62000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,10.0,20,2,0,0,35.60500000000002,40,1,101,15,1,1,7,0,0,0,0,51
other,0,0,0,1,10.0,20,2,0,0,35.60500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,11.5,23,2,0,0,35.60500000000002,40,1,101,16,1,1,7,0,0,0,0,51
other,0,0,0,1,11.5,23,2,0,0,35.60500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,9.5,19,2,0,0,35.60500000000002,40,1,101,17,1,1,7,0,0,0,0,51
