Category,tag,parent_tag,gparent_tag,num_children,num_siblings,dom_depth,sibling_tag_ratio,sibling_link_ratio,sibling_image_count,has_nav_ancestor,has_footer_ancestor,has_header_ancestor,text_len,text_word_count,text_digit_count,text_density,digit_density,capitalization_ratio,avg_word_length,has_currency_symbol,is_price_format,has_sold_keyword,has_review_keyword,has_cta_keyword,is_header,is_formatting,is_block_element,is_list_item,font_size,font_weight,visual_weight,tag_importance,is_bold,is_italic,is_hidden,is_strikethrough,is_image,has_src,has_alt,alt_len,img_width,img_height,img_area_raw,image_area,is_clickable,has_href,link_density,parent_is_link,class_str,id_str,avg_distance_to_closest_categories,img_size_rank,visibility_score_local,visibility_score_global,text_len_score_local,tag_count_global,xpath,max_sibling_density,SourceURL
other,li,ul,li,1,8,16,1.0,0.0,0,1,0,0,10,1,0,0.07633587786259542,0.0,0.1,10.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.41420118343195267,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[1],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,10,1,0,0.10309278350515463,0.0,0.1,10.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-347,31.666666666666668,0,1.0,0.9845704373231078,0.3783783783783784,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[1]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,10,1,0,0.43478260869565216,0.0,0.1,10.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.34825870646766166,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[1]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,8,16,1.0,0.0,0,1,0,0,23,3,0,0.1464968152866242,0.0,0.043478260869565216,7.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.5480769230769231,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[2],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,23,3,0,0.18699186991869918,0.0,0.043478260869565216,7.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-243,31.666666666666668,0,1.0,0.9845704373231078,1.6262626262626263,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[2]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,23,3,0,0.6388888888888888,0.0,0.043478260869565216,7.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,1.7127659574468084,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[2]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,8,16,1.0,0.0,0,1,0,0,5,1,0,0.04132231404958678,0.0,0.2,5.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.3888888888888889,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[3],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,5,1,0,0.05747126436781609,0.0,0.2,5.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-242,31.666666666666668,0,1.0,0.9845704373231078,0.4794520547945205,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[3]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,5,1,0,0.2777777777777778,0.0,0.2,5.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.625,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[3]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,8,16,1.0,0.0,0,1,0,0,6,1,0,0.04878048780487805,0.0,0.16666666666666666,6.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.8076923076923077,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[4],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,6,1,0,0.06741573033707865,0.0,0.16666666666666666,6.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-346,31.666666666666668,0,1.0,0.9845704373231078,0.6363636363636364,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[4]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,6,1,0,0.3157894736842105,0.0,0.16666666666666666,6.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.525,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[4]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,8,16,1.0,0.0,0,1,0,0,19,3,0,0.12751677852348994,0.0,0.05263157894736842,5.666666666666667,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.5465116279069766,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[5],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,19,3,0,0.16521739130434782,0.0,0.05263157894736842,5.666666666666667,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-345,31.666666666666668,0,1.0,0.9845704373231078,1.4615384615384615,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[5]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,19,3,0,0.59375,0.0,0.05263157894736842,5.666666666666667,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,1.3854166666666667,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[5]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,8,16,1.0,0.0,0,1,0,0,11,1,0,0.08270676691729323,0.0,0.09090909090909091,11.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.7777777777777778,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[6],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,11,1,0,0.1111111111111111,0.0,0.09090909090909091,11.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-277,31.666666666666668,0,1.0,0.9845704373231078,0.8651685393258427,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[6]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,11,1,0,0.4583333333333333,0.0,0.09090909090909091,11.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.9746835443037974,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[6]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,8,16,1.0,0.0,0,1,0,0,9,1,0,0.06976744186046512,0.0,0.1111111111111111,9.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.9264705882352942,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[7],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,9,1,0,0.09473684210526316,0.0,0.1111111111111111,9.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-276,31.666666666666668,0,1.0,0.9845704373231078,0.9692307692307691,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[7]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,9,1,0,0.4090909090909091,0.0,0.1111111111111111,9.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,1.0161290322580645,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[7]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,8,16,1.0,0.0,0,1,0,0,8,1,0,0.06299212598425197,0.0,0.125,8.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.9032258064516129,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[8],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,8,1,0,0.08602150537634409,0.0,0.125,8.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-240,31.666666666666668,0,1.0,0.9845704373231078,0.875,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[8]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,8,1,0,0.38095238095238093,0.0,0.125,8.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.8484848484848485,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[8]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,8,16,1.0,0.0,0,1,0,0,11,1,0,0.08270676691729323,0.0,0.09090909090909091,11.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.3508771929824561,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[9],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,11,1,0,0.1111111111111111,0.0,0.09090909090909091,11.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-241,31.666666666666668,0,1.0,0.9845704373231078,0.6470588235294118,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[9]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,11,1,0,0.4583333333333333,0.0,0.09090909090909091,11.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.5703703703703704,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/ul/li[9]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,2,15,0.5,0.5,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,collapse collapsed,,29.666666666666668,0,1.0,0.9845704373231078,0.0,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[26]/a[2],33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,nav,3,32,14,1.0,0.0,0,1,0,0,70,5,0,0.07641921397379912,0.0,0.07142857142857142,13.2,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,level-1 has-children,,28.666666666666668,0,1.0,0.9845704373231078,2.6344086021505375,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,2,15,0.5,0.5,0,1,0,0,24,3,0,0.18604651162790697,0.0,0.041666666666666664,7.333333333333333,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,level-1 has-children,ctl01LevelId-321,29.666666666666668,0,1.0,0.9845704373231078,0.9230769230769231,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/a[1],33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,16,0.0,0.0,0,1,0,0,24,3,0,0.6486486486486487,0.0,0.041666666666666664,7.333333333333333,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,30.666666666666668,0,1.0,0.9845704373231078,0.9438202247191012,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/a[1]/span,33.0,https://trigon-knihy.cz/antikvariat/
other,ul,li,ul,4,2,15,0.0,1.0,0,1,0,0,46,3,0,0.07455429497568881,0.0,0.08695652173913043,14.666666666666666,0,0,0,0,0,0,0,1,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2 has-children collapse,ctl01subLevelId-321,29.666666666666668,0,1.0,0.9845704373231078,1.7405405405405407,132,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/ul,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,3,16,1.0,0.0,0,1,0,0,7,1,0,0.056,0.0,0.14285714285714285,7.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.3828125,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/ul/li[1],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,7,1,0,0.07692307692307693,0.0,0.14285714285714285,7.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-367,31.666666666666668,0,1.0,0.9845704373231078,0.41880341880341876,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/ul/li[1]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,7,1,0,0.35,0.0,0.14285714285714285,7.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.46226415094339623,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/ul/li[1]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,3,16,1.0,0.0,0,1,0,0,13,2,0,0.0948905109489051,0.0,0.07692307692307693,6.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.3,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/ul/li[2],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,13,2,0,0.1262135922330097,0.0,0.07692307692307693,6.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-366,31.666666666666668,0,1.0,0.9845704373231078,1.2465753424657533,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/ul/li[2]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,13,2,0,0.5,0.0,0.07692307692307693,6.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,1.1973684210526314,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/ul/li[2]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,3,16,1.0,0.0,0,1,0,0,10,1,0,0.07633587786259542,0.0,0.1,10.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.823529411764706,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/ul/li[3],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,10,1,0,0.10309278350515463,0.0,0.1,10.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-484,31.666666666666668,0,1.0,0.9845704373231078,0.7954545454545455,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/ul/li[3]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,10,1,0,0.43478260869565216,0.0,0.1,10.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.7692307692307693,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/ul/li[3]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,3,16,1.0,0.0,0,1,0,0,16,2,0,0.11188811188811189,0.0,0.0625,7.5,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.435897435897436,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/ul/li[4],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,16,2,0,0.14678899082568808,0.0,0.0625,7.5,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-417,31.666666666666668,0,1.0,0.9845704373231078,1.4177215189873418,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/ul/li[4]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,16,2,0,0.5517241379310345,0.0,0.0625,7.5,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,1.4,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/ul/li[4]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,2,15,0.5,0.5,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,collapse collapsed,,29.666666666666668,0,1.0,0.9845704373231078,0.0,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[27]/a[2],33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,nav,1,32,14,1.0,0.0,0,1,0,0,11,2,0,0.09565217391304348,0.0,0.09090909090909091,5.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,level-1,,28.666666666666668,0,1.0,0.9845704373231078,0.6875,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[28],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,15,0.0,0.0,0,1,0,0,11,2,0,0.12222222222222222,0.0,0.09090909090909091,5.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,level-1,ctl01LevelId-501,29.666666666666668,0,1.0,0.9845704373231078,0.719626168224299,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[28]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,16,0.0,0.0,0,1,0,0,11,2,0,0.4583333333333333,0.0,0.09090909090909091,5.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,30.666666666666668,0,1.0,0.9845704373231078,0.7549019607843137,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[28]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,nav,3,32,14,1.0,0.0,0,1,0,0,47,5,0,0.054022988505747126,0.0,0.10638297872340426,8.6,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,level-1 has-children,,28.666666666666668,0,1.0,0.9845704373231078,2.3840579710144927,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[29],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,2,15,0.5,0.5,0,1,0,0,11,3,0,0.10679611650485436,0.0,0.09090909090909091,3.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,level-1 has-children,ctl01LevelId-229,29.666666666666668,0,1.0,0.9845704373231078,0.5539568345323741,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[29]/a[1],33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,16,0.0,0.0,0,1,0,0,11,3,0,0.4583333333333333,0.0,0.09090909090909091,3.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,30.666666666666668,0,1.0,0.9845704373231078,0.55,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[29]/a[1]/span,33.0,https://trigon-knihy.cz/antikvariat/
other,ul,li,ul,4,2,15,0.0,1.0,0,1,0,0,36,3,0,0.06030150753768844,0.0,0.1111111111111111,11.333333333333334,0,0,0,0,0,0,0,1,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2 has-children collapse,ctl01subLevelId-229,29.666666666666668,0,1.0,0.9845704373231078,1.7872340425531916,132,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[29]/ul,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,3,16,1.0,0.0,0,1,0,0,12,2,0,0.08888888888888889,0.0,0.08333333333333333,5.5,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.7777777777777778,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[29]/ul/li[1],33.0,https://trigon-knihy.cz/antikvariat/
